"hospital","num_vistit"
"Fry, Vega and Bass","1"
"Chung-Floyd","1"
"White, Hayes and Perez","1"
"and Gutierrez King, Evans","1"
"Salazar-Morrison","1"
"Mooney-Clark","1"
"Daniel, and Mcknight Holmes","1"
"PLC Flowers","1"
"Mendoza-Lee","1"
"Robinson Caldwell, and Price","1"
"Rodriguez Williams, Leonard and","1"
"Clay-Smith","1"
"Holmes, May Garcia and","1"
"Hale-Vega","1"
"Hunt-Bradley","1"
"Mora, and Hatfield Koch","1"
"Castaneda, and Berg Johnson","1"
"and Stewart, Howard Obrien","1"
"Alvarez-Vargas","1"
"Anderson-Tate","1"
"Medina-Campos","1"
"Hanson-Harris","1"
"Rich-Schmidt","1"
"and Barnes, Deleon Williams","1"
"Mckinney LLC","1"
"Roach LLC","1"
"Harrington-Marshall","1"
"LLC Mckinney","1"
"Warren-Gonzalez","1"
"and Harrison, Wood Burns","1"
"Miller and Gomez, Gross","1"
"and Barnes Stanley Murray,","1"
"Jones-Morales","1"
"Hernandez Lewis and Campbell,","1"
"Jackson and Walker, Torres","1"
"and Carr, Mendoza Bradley","1"
"Mays-Adams","1"
"Pollard, Logan Mckee and","1"
"Bass-Black","1"
"Kelley Group","1"
"Hogan Jones, and Reyes","1"
"Carter-Dawson","1"
"Bush-Rodgers","1"
"Thompson and Strong, Lester","1"
"Inc Giles","1"
"and Wood Sanders, Spencer","1"
"Cisneros-Massey","1"
"and Gallagher Olson Hogan,","1"
"Jones Rose, and Kent","1"
"Davis-Mann","1"
"Holland-Schmitt","1"
"Anderson-Boyd","1"
"and Guzman, Jones Nguyen","1"
"Gonzalez Raymond and Henry,","1"
"and Case Mccann Davis,","1"
"Smith-Anderson","1"
"Case-Ayala","1"
"and Poole Hernandez Pitts,","1"
"Mercado-Brown","1"
"Nichols-Tran","1"
"Williamson Inc","1"
"Douglas Evans, and Simpson","1"
"Taylor-Baker","1"
"and Nguyen, Nguyen Frank","1"
"Cervantes and May Gilmore,","1"
"Nelson Cline, and Harrison","1"
"Perry, Dean Pugh and","1"
"Prince-Best","1"
"Fletcher, Lee and Taylor","1"
"and Olson, Nguyen Rodriguez","1"
"Cruz Sons and","1"
"Bradley-Gonzalez","1"
"Clark Kerr, and Bryant","1"
"Davis Coleman, Hardy and","1"
"Rogers-Hernandez","1"
"Miller, Cook and Delgado","1"
"Ellis, and Smith Black","1"
"Snyder-Rodriguez","1"
"Jennings-Sims","1"
"Pena, Rich Taylor and","1"
"Charles-Farrell","1"
"Lopez-Smith","1"
"Thomas-Kelley","1"
"Oneal-Hall","1"
"Chung-Jordan","1"
"Baker and Barber Baxter,","1"
"Casey Inc","1"
"and Green Miller Love,","1"
"Ponce-Lutz","1"
"Baker, and Hughes Little","1"
"Horn-Alexander","1"
"Williams, and Graham Montgomery","1"
"Mcgrath-Morales","1"
"and Sons Ferguson","1"
"and Morris Spence Gonzalez,","1"
"Foster-Jackson","1"
"and Crosby Carrillo Johnson,","1"
"Thomas-Horton","1"
"Jenkins-Fields","1"
"Austin-Thompson","1"
"Lewis-Liu","1"
"David, Hess Rivera and","1"
"Norris, and Diaz Howard","1"
"Moore-Esparza","1"
"Kim, Norris and Mendez","1"
"Group Leach","1"
"and Shepherd Spencer Ellis,","1"
"Chaney Smith and Gibson,","1"
"Martinez, Mcconnell Burgess and","1"
"Jenkins-Mendoza","1"
"Sons and Cruz","1"
"Petersen and Sons","1"
"Griffith-Schmidt","1"
"Hernandez Montoya, and Escobar","1"
"Jarvis LLC","1"
"Edwards Gibson Wheeler, and","1"
"Hill-Patton","1"
"and Hunter Sanders, Gray","1"
"Erickson-Campbell","1"
"Alexander-Oconnor","1"
"and Morrison Ho Woods,","1"
"Fox, Bennett and Turner","1"
"King-Nunez","1"
"Pena-Hutchinson","1"
"Valenzuela Robinson, and Juarez","1"
"Howe Anderson and Dunlap,","1"
"Bird-Huynh","1"
"Cannon-Johnson","1"
"Pitts-Christian","1"
"Baird-West","1"
"Marquez Daniels Rodriguez, and","1"
"Graves, Whitehead Weeks and","1"
"Lopez Keller, Williams and","1"
"Nelson-Hinton","1"
"Smith-Chavez","1"
"Moore and Vega Mcmillan,","1"
"Stafford Trujillo, Beasley and","1"
"Sons Maldonado and","1"
"Walls-Castillo","1"
"Wheeler Wright, and Perez","1"
"Sons Warren and","1"
"Patterson-Fields","1"
"Hampton Ltd","1"
"Walker Barker, and Smith","1"
"Frye-Perez","1"
"Thomas-Perez","1"
"Nguyen Davidson Brown, and","1"
"Parks, Aguirre and Simmons","1"
"Donovan PLC","1"
"and Bell, Martin Johnson","1"
"White-Wagner","1"
"Dodson-Thomas","1"
"Lowe Zavala and Mcdonald,","1"
"Walsh-Davis","1"
"Lawson Inc","1"
"Rodriguez Wilson, Farmer and","1"
"Mitchell Russo, and Gould","1"
"Jones Galloway, Nash and","1"
"Gutierrez Farmer Leblanc, and","1"
"and Perkins Sons","1"
"and Stein Wood Johnson,","1"
"Sweeney-Collins","1"
"Marshall, Solis Kaiser and","1"
"Boone-Henry","1"
"Wilson and Copeland Smith,","1"
"and Chen Martinez Williams,","1"
"Russell-Terry","1"
"Tucker and Villarreal Wells,","1"
"Wiggins and Sims, Gordon","1"
"Rodriguez-Nichols","1"
"Burnett-Young","1"
"Mclean-Levy","1"
"Brennan Ltd","1"
"PLC Lindsey","1"
"Love Bean, Bates and","1"
"Bender-Fisher","1"
"Davis, and Thompson Gonzalez","1"
"Paul Ltd","1"
"Rodgers, Jenkins and Mack","1"
"Dalton-Shelton","1"
"Jones-Shea","1"
"Thomas-Wilkerson","1"
"Curtis-Conway","1"
"Johnson-Banks","1"
"Ortiz-Scott","1"
"Smith Dorsey Guerra, and","1"
"Mendez, Mcdonald and Wilson","1"
"Mcneil Ltd","1"
"and Buckley, Jones Gonzalez","1"
"Meyer Bishop and Wallace,","1"
"Lewis and Kennedy Webb,","1"
"and Smith, Johnson Wilson","1"
"Estrada-Armstrong","1"
"Hernandez and Randolph, Butler","1"
"and Bowers Morrow Conrad,","1"
"Mcclure Group","1"
"Mckee and Cox Taylor,","1"
"Pugh-Acevedo","1"
"Ruiz, and Baldwin Phelps","1"
"Morrison, and Owen Brown","1"
"Weaver, Hill Webb and","1"
"West Shields and Baker,","1"
"Glass-Williams","1"
"Li-Tucker","1"
"Suarez-Moore","1"
"Perkins, Harris and White","1"
"Johnson and Wright Brady,","1"
"Blanchard-Adams","1"
"Fisher and Buchanan Garcia,","1"
"Hall, and Howard Stewart","1"
"and Myers Blanchard Walker,","1"
"and Scott, Skinner Mccormick","1"
"and Chapman Floyd Kelley,","1"
"Solomon Group","1"
"Knox, Smith and Donaldson","1"
"Price and Bell, Rivers","1"
"and Hernandez Cook Wilson,","1"
"Bishop and Anderson, Powell","1"
"Johnson Garcia, and Anthony","1"
"Bell-Hamilton","1"
"and Hudson Sons","1"
"Ritter Casey, Valenzuela and","1"
"Cook Fox, and Lawson","1"
"Houston Fischer Russell, and","1"
"Lee-Brown","1"
"and Sons Collins","1"
"Perez Garcia, and Kim","1"
"and Peterson Matthews Robinson,","1"
"Michael-Mcmahon","1"
"Nicholson and Hall Richardson,","1"
"and Sanchez Lindsey, Holland","1"
"and Cain, Mendoza Gibson","1"
"and Barrett, Johnson Estes","1"
"Mckay-Shelton","1"
"Hardin-Spencer","1"
"Brown Soto, and Clark","1"
"Hall Wright, Smith and","1"
"Stewart-Dominguez","1"
"Padilla Ramirez Adkins, and","1"
"King-Fowler","1"
"and Guerrero Smith, Schmidt","1"
"Stanton-Jones","1"
"Cruz-George","1"
"Perkins-Wright","1"
"Doyle-Johnson","1"
"Johnson Green, Ballard and","1"
"Gill-Andrews","1"
"Hall-Houston","1"
"Schmidt-Hammond","1"
"and Sons Stevens","1"
"Cole-Sharp","1"
"Marshall-Taylor","1"
"Weeks-Hill","1"
"Gonzalez-Morales","1"
"Lopez Randolph, Nash and","1"
"Johnson-Wagner","1"
"Lutz-Miranda","1"
"Pope Coffey Ramirez, and","1"
"Maldonado-Clark","1"
"Ponce-Moreno","1"
"Mcclure-Shields","1"
"Hunter and Jones Evans,","1"
"Morris, and Jones Lopez","1"
"Whitaker and Davis, James","1"
"Harrison-Nielsen","1"
"Watts-Anderson","1"
"and Sanchez Phillips, Brown","1"
"Williams-Saunders","1"
"Powell, Lopez Osborne and","1"
"and Murray Parrish, Jones","1"
"Harris-Hicks","1"
"and Garcia Wright, Mason","1"
"Copeland-Yoder","1"
"Group Joseph","1"
"Barnes, Wiggins Anderson and","1"
"and Booker Hall Gonzalez,","1"
"Dalton-Stephenson","1"
"Wells Rivera, Stokes and","1"
"Riggs, Moore Shah and","1"
"and Obrien Estrada Douglas,","1"
"Ellis-Roberson","1"
"Smith Howell, Sutton and","1"
"Cooley-Howell","1"
"Mccoy-Montgomery","1"
"Schneider-Patton","1"
"Macdonald Davidson and Wilcox,","1"
"and Adams, Graham Higgins","1"
"Munoz, Ramirez and Morrow","1"
"Huffman-Mooney","1"
"Anderson Morales and Baker,","1"
"Camacho Ltd","1"
"Hodges Nguyen, Haynes and","1"
"Smith-Sanders","1"
"Carter-Mayer","1"
"Smith, Molina Frye and","1"
"Moore-Brewer","1"
"Leonard and Turner, Berger","1"
"and Hubbard Bell Sanchez,","1"
"and Garcia, Davis Peterson","1"
"Anderson-Perez","1"
"Sims-Rodriguez","1"
"Page Silva Leach, and","1"
"Thompson-Burke","1"
"and Smith Gibson Taylor,","1"
"Garrison-Sandoval","1"
"Harvey-Nichols","1"
"PLC Jarvis","1"
"Porter-Mccormick","1"
"Sons Manning and","1"
"Becker, Anderson and Holmes","1"
"Phillips, Shepherd Smith and","1"
"Palmer, Ellis and Green","1"
"Bailey-Vaughn","1"
"Cox-Jones","1"
"Navarro-Munoz","1"
"Combs and Sons","1"
"and Blake, Pham Daniel","1"
"Harper Strong Smith, and","1"
"Gibbs Ltd","1"
"Parker, Lawson and Frank","1"
"Allen-Byrd","1"
"Romero Brown, Hogan and","1"
"Larson-Conway","1"
"Gonzalez-Edwards","1"
"Orozco-Joyce","1"
"Miller Miller Santos, and","1"
"Robinson-Kelly","1"
"Schneider-Sutton","1"
"and Patterson Newton Espinoza,","1"
"Foster, and White Morton","1"
"Smith Padilla and Hobbs,","1"
"Young Wright Davis, and","1"
"Turner Fernandez, and Herman","1"
"Myers Group","1"
"Phillips, Brooks Heath and","1"
"Manning and Cochran, Zhang","1"
"Beasley James Wolfe, and","1"
"Foley-Phillips","1"
"Collins and Marshall, Nash","1"
"Rose-Church","1"
"Church Moore and Moody,","1"
"Powell-Walker","1"
"and Pope Weber, Stewart","1"
"Sosa-Jackson","1"
"Riggs-Harris","1"
"Rush-Carter","1"
"Green, Donaldson Miller and","1"
"Johnson-Garrett","1"
"Tapia-Green","1"
"Olson Collins and Jones,","1"
"Green-Bell","1"
"and Gray, Wright Barnes","1"
"Andrews-Cohen","1"
"James-Gray","1"
"Doyle PLC","1"
"Barrera, Lynch and Austin","1"
"Dorsey Mcconnell and Collins,","1"
"Anderson and Howell Fry,","1"
"and Maynard Anderson Bender,","1"
"Cook, Diaz Campbell and","1"
"Fisher-White","1"
"Smith-Moses","1"
"Hamilton, and Jacobs Turner","1"
"Hernandez and Nichols Moore,","1"
"Owens, Morris Smith and","1"
"Martin Marshall, Kelly and","1"
"Parker-Wolfe","1"
"and Campbell, Sellers Gutierrez","1"
"Howe Alvarado, George and","1"
"and Lewis Arnold Davis,","1"
"and Hendricks Page Li,","1"
"Horton-Swanson","1"
"Acevedo and Hart, Hernandez","1"
"and Kelley Sons","1"
"Scott-Black","1"
"Grimes-Mcdaniel","1"
"Swanson White Sanders, and","1"
"Kramer-Hogan","1"
"Gonzales, Murillo and Parker","1"
"Brewer-Jimenez","1"
"Mckinney and Bryant, Gonzales","1"
"and Ward Sharp Fitzgerald,","1"
"and Henry, Brown Acosta","1"
"Scott and Moore, Ashley","1"
"Inc Arellano","1"
"Good and Robertson, Carter","1"
"Cobb, and Clark Robinson","1"
"Harrison Johnson Miller, and","1"
"Roy and Williams Gonzalez,","1"
"Warner-Suarez","1"
"and Brown Vincent, Osborn","1"
"Bailey-Buckley","1"
"Gutierrez-Haynes","1"
"Kerr-Patterson","1"
"Small, Bradley Deleon and","1"
"Nichols Ortega, and Alvarado","1"
"Ltd Bradford","1"
"Reid Ltd","1"
"Wells and Barnes, Velazquez","1"
"Patel Murray and Guzman,","1"
"Johnson Parker, Smith and","1"
"and Sons Mckay","1"
"Stewart and Wright Adams,","1"
"and Flores Allison Williamson,","1"
"Austin-Moore","1"
"Sons Mcmillan and","1"
"Fuller-Sharp","1"
"Salazar-Wilson","1"
"Payne Jones, Vega and","1"
"and Copeland Peterson, Cooper","1"
"Medina, Wright and Shaffer","1"
"Gibson-Wagner","1"
"Rodriguez-Wyatt","1"
"and Lang, Brown Jackson","1"
"Moran Hale, Ford and","1"
"Barr and Fitzgerald Newton,","1"
"Green-Arnold","1"
"Young Meyer Griffith, and","1"
"and Carter Campos, Dixon","1"
"Pearson-Newman","1"
"Garrison Strickland, White and","1"
"and Gilbert Foster Gray,","1"
"Spencer-Jones","1"
"Sullivan-Miller","1"
"and Massey Grant, Vega","1"
"Jones-Arnold","1"
"Powell, Elliott and Bailey","1"
"Potts-Bernard","1"
"Reese-Reynolds","1"
"Sutton-Stanley","1"
"Gonzalez, Ward Hobbs and","1"
"Rodriguez and Mcdonald Thomas,","1"
"Watts, and Meyer Baxter","1"
"Esparza-Carpenter","1"
"Walters Phillips and Snow,","1"
"Chavez Schwartz and Mitchell,","1"
"Williams, Jones and Mccall","1"
"Johnson-Gutierrez","1"
"King-Ford","1"
"Sons Durham and","1"
"and Fox Cook, Reeves","1"
"Coleman-Norton","1"
"Austin-Shepherd","1"
"Sims-Pierce","1"
"PLC Beltran","1"
"and Small Stephens Harrington,","1"
"Ltd Mathews","1"
"Ryan Munoz and Washington,","1"
"Reynolds Rocha and Adams,","1"
"and Sons Keller","1"
"Lewis Smith, Hill and","1"
"Wiggins LLC","1"
"Martin-Perry","1"
"Hernandez-Valenzuela","1"
"Johnson-Baxter","1"
"Dominguez-White","1"
"Wells Robinson, Holmes and","1"
"Hampton, Henry and Holden","1"
"Sanchez-Wilson","1"
"Dennis-Johnson","1"
"Roberts-Weber","1"
"Gonzalez-Smith","1"
"and Jacobs, Hernandez Chavez","1"
"Rodriguez-Gallagher","1"
"Hayes-James","1"
"Olson-Blackwell","1"
"Walter Robinson Jackson, and","1"
"Brown Harris Underwood, and","1"
"Gomez, Tucker Collins and","1"
"Watson and Anderson, Lutz","1"
"Collins Cooper Thompson, and","1"
"PLC Stafford","1"
"Phelps-Mccann","1"
"Reid Garcia and Diaz,","1"
"Hansen-Adkins","1"
"Miller and Reynolds, Paul","1"
"and Williams Lopez Conrad,","1"
"Campbell-Cannon","1"
"Lee-Edwards","1"
"Moses PLC","1"
"Bowers-Stewart","1"
"and Blair Rodriguez Wise,","1"
"Howard-Klein","1"
"Mitchell-Hart","1"
"Barnes, Lawson and Rivera","1"
"Alvarez Inc","1"
"and Ryan Sons","1"
"Wallace Parker Wood, and","1"
"Griffin and Gregory Jones,","1"
"Brady-Evans","1"
"Walsh-Johnson","1"
"Sanders-Mueller","1"
"Flynn-Jenkins","1"
"Stafford and Stokes Proctor,","1"
"Robinson and Hunt Marquez,","1"
"LLC Welch","1"
"Morales-Rodriguez","1"
"Anthony-Davis","1"
"and Morales, Olson Norris","1"
"Martin and Cunningham White,","1"
"Schroeder, Vasquez Chapman and","1"
"Simon-Khan","1"
"Randall Williams Harper, and","1"
"Curtis Roth, Williams and","1"
"Scott-Goodman","1"
"Spears-Santiago","1"
"and Gray King, Mccoy","1"
"Serrano-Munoz","1"
"Hale Meyer, Smith and","1"
"Ho-Bradford","1"
"Anderson and Ray Nunez,","1"
"Marshall Mills and Combs,","1"
"Ramirez-Burgess","1"
"Miller, Miller and Reynolds","1"
"Patel-Adams","1"
"Hunter-Harrison","1"
"and Johnson, Johnson Reynolds","1"
"and Delacruz Davis, Howard","1"
"Morton Anderson, and Howe","1"
"Gutierrez Valentine, and Harmon","1"
"Moore-Ramos","1"
"Luna Gonzales Charles, and","1"
"Kelly, Figueroa Boyd and","1"
"Davis-Owens","1"
"Stevens, and Williams Valdez","1"
"Williams Fowler, and Yates","1"
"Castillo-Barrera","1"
"Jenkins, Lopez and Atkinson","1"
"Simon-Carroll","1"
"Valdez-White","1"
"and Barnett Ferguson, Palmer","1"
"Guerrero-Boyd","1"
"Knight-Stone","1"
"Young, Clark and Gregory","1"
"Harris and Walters, Collins","1"
"LLC Hancock","1"
"Schmitt-Farmer","1"
"White-Black","1"
"LLC Calderon","1"
"Pitts-Turner","1"
"Moore-Peters","1"
"Holmes Reed and Johnson,","1"
"Miller and Gibson, Martinez","1"
"Price, and Adams Gibson","1"
"Sanchez-Lewis","1"
"Carter, Rogers and Ryan","1"
"Moore-Hale","1"
"Ritter Johnson and Stein,","1"
"Koch-Schroeder","1"
"Le-Fernandez","1"
"Miller-Rivas","1"
"Williams-Griffith","1"
"Randolph-Davis","1"
"Cummings-Thomas","1"
"Bryant-Price","1"
"Pham-Clark","1"
"Garcia, Kim and Fisher","1"
"Boyer, and Hill Terry","1"
"Mckenzie-Jenkins","1"
"Ltd York","1"
"Boyle and Lewis Hall,","1"
"Boyer and Stark Baker,","1"
"Long-Leonard","1"
"Lane Kennedy, and Mccoy","1"
"Reynolds-Lang","1"
"Riggs Williams, and Sanchez","1"
"LLC Craig","1"
"Gray and Simmons, Hunt","1"
"Parks-Casey","1"
"Davidson Smith and Wright,","1"
"George-Powell","1"
"and Carpenter Daniels Brown,","1"
"Greer-Williams","1"
"Brooks and Whitaker, Jones","1"
"Daniels-Vargas","1"
"Morrison and Sons","1"
"Bates, and Jones Gutierrez","1"
"Frye Owens and Kennedy,","1"
"Mack, Walton and Rogers","1"
"Meyer-Cervantes","1"
"Anderson Young, Rodriguez and","1"
"Kemp Gill and Griffin,","1"
"Juarez Sims, Henry and","1"
"Moran Smith and Galloway,","1"
"Norris-Davies","1"
"and Hayes Williams Walker,","1"
"Barnes-Bradley","1"
"Martinez-Hamilton","1"
"Hernandez-Villegas","1"
"Clark-Patrick","1"
"Rich-Kennedy","1"
"Long, Young Garcia and","1"
"Goodwin, Walker Clark and","1"
"and Smith Greene, Lucero","1"
"Schmidt, and Garcia Watkins","1"
"Moore Shields, Flores and","1"
"PLC Le","1"
"and Wright Torres, Campbell","1"
"Hogan, Krueger and Vaughn","1"
"Fleming, and Frey Wong","1"
"Davidson and Hines Mullins,","1"
"Pham-Morales","1"
"and Roberson Lee Young,","1"
"Maxwell, Harris Watson and","1"
"Lindsey Group","1"
"and Hancock Hill, Smith","1"
"and Martin Anderson, Gibson","1"
"Bruce-Lewis","1"
"Carr-Gutierrez","1"
"Cross Ltd","1"
"Nunez, Potts and Green","1"
"Barrett-Jones","1"
"White Gonzalez, Bryant and","1"
"Hoffman-Jennings","1"
"Bell-Martin","1"
"Figueroa-Hernandez","1"
"Luna-Lopez","1"
"Martinez-Long","1"
"Stephens LLC","1"
"Best-Ramsey","1"
"Wilkerson-Lewis","1"
"Gray-Green","1"
"Gutierrez, Wilson and Waters","1"
"and Price, Thompson Bennett","1"
"Alexander-Villa","1"
"Wyatt-Padilla","1"
"Bell-Paul","1"
"Gonzalez and Vincent, Powell","1"
"Gross and Cunningham, Scott","1"
"Powers, Berry and Hoffman","1"
"Davis Campbell and Jackson,","1"
"Hammond-Buck","1"
"Neal-Lutz","1"
"Walsh-Williams","1"
"Adams Macias and Arias,","1"
"Collins Berry, and Reed","1"
"and Cisneros Wilson Patton,","1"
"Wright and Gonzales, Mercado","1"
"Holland-Allen","1"
"Warren-Reynolds","1"
"Miller-Martin","1"
"Davidson Ltd","1"
"Lewis-Turner","1"
"Murphy-Bowman","1"
"Salazar and Burke, Patel","1"
"Rodriguez, Juarez Gonzalez and","1"
"Mcdonald Sons and","1"
"and Tapia, Thompson Gonzalez","1"
"Lawrence and Roman Cantu,","1"
"Gonzalez-Mora","1"
"Haney, and Diaz Watson","1"
"Group Aguilar","1"
"Long-Hernandez","1"
"LLC Romero","1"
"Carlson Austin, Smith and","1"
"May, Mullins and Martin","1"
"Nelson-Clark","1"
"Schmidt-Hall","1"
"Kim Gamble Smith, and","1"
"and Snyder, Whitaker Preston","1"
"White Romero Smith, and","1"
"Porter, Solis Contreras and","1"
"Thompson and Robinson Middleton,","1"
"Hansen, and Acosta Rodriguez","1"
"Group Savage","1"
"Taylor-Schultz","1"
"Whitaker and Bell Solis,","1"
"Sharp Mcintosh, Rivera and","1"
"Gomez-Snyder","1"
"and Sanders Mays Mcfarland,","1"
"Kline-Drake","1"
"Santos, and Douglas Warner","1"
"Aguirre-Rodriguez","1"
"Preston-Miller","1"
"Day Jackson Williams, and","1"
"Byrd LLC","1"
"Simpson-Ward","1"
"Ballard-Nixon","1"
"and Williams Cobb Rivera,","1"
"Mann-Duncan","1"
"Watts-Bartlett","1"
"Rivera Salinas and Cook,","1"
"Lozano Group","1"
"Anderson-Sanchez","1"
"Sons Solomon and","1"
"Brown Hunt Lowe, and","1"
"Schultz Santiago Walter, and","1"
"LLC Spears","1"
"Rodriguez, Reid Hawkins and","1"
"Thompson-Benton","1"
"Harper-Sandoval","1"
"and Copeland Webster, Thomas","1"
"Ltd Clements","1"
"Key-Bailey","1"
"Anderson-Mitchell","1"
"Velasquez Group","1"
"Garcia-Henry","1"
"and Griffin, Garcia Carney","1"
"Rose and Greene Martinez,","1"
"Wood Carter Bryant, and","1"
"Peterson-Hansen","1"
"Sanford Inc","1"
"Simon, Case and Austin","1"
"Cuevas-Estrada","1"
"PLC Elliott","1"
"Newton-Jones","1"
"and Flores, Jones Hernandez","1"
"Brown-Vega","1"
"LLC Gilbert","1"
"Taylor Murphy, Gibson and","1"
"and Francis Weaver, Brown","1"
"Horne LLC","1"
"and Hernandez Harrison, Macdonald","1"
"LLC Crawford","1"
"and Morgan, Holmes Hamilton","1"
"Shepard-Klein","1"
"Hernandez Salinas, and Stevenson","1"
"Henderson and Douglas Carter,","1"
"Ayala-Abbott","1"
"Hardy-Trevino","1"
"Watkins-White","1"
"Edwards-Castro","1"
"Robles-Reynolds","1"
"Finley Salinas, Jones and","1"
"and Vincent, Taylor Stewart","1"
"Harrison-Matthews","1"
"Navarro PLC","1"
"Cunningham and Nunez, Franco","1"
"Jordan-Davis","1"
"Carlson-Jackson","1"
"PLC French","1"
"and Alvarez Jennings Roberts,","1"
"Jimenez, Bradley and Jacobs","1"
"Myers and Wood Davis,","1"
"and Diaz Phillips Kim,","1"
"Garcia-Chavez","1"
"Lyons LLC","1"
"and Adams Orr Jones,","1"
"Bennett, Krause and Wagner","1"
"King-Morton","1"
"Valdez and Navarro York,","1"
"Wolfe Johnson, and Alvarez","1"
"Parker-Garrett","1"
"Griffin Williams, Harding and","1"
"and Campos Grimes Taylor,","1"
"Group Carpenter","1"
"Collins Howell, and Cantrell","1"
"Hayes Mayer, Barrett and","1"
"and Ramirez Wilson Wolfe,","1"
"Mata, Brown and Miles","1"
"Group Haynes","1"
"King James and Klein,","1"
"Bean and Morrow, Ingram","1"
"Wilson Randall Cunningham, and","1"
"Schroeder, and Anthony Lee","1"
"Walton-Thomas","1"
"Parks Fields, and Evans","1"
"Donovan-Anderson","1"
"Dixon and Taylor Allen,","1"
"and Carter Hughes, Hooper","1"
"and Price Combs Horton,","1"
"Dickerson Vincent, and Blanchard","1"
"Martin Walton and Zimmerman,","1"
"Jones and Evans Carter,","1"
"and Frank Hoover Castillo,","1"
"Lopez Johnson, and Hardy","1"
"Bryan, Nelson and Moss","1"
"Wilcox Garcia Coleman, and","1"
"Gross, Durham Nash and","1"
